148e746e,Brazil,1980
24a3a72c,England,1974
2fe4a84f,Germany,1989
8ff07147,Germany,1977
82650ea7,Germany,1985
b8699f1e,Germany,1983
ecbb3fdf,Germany,1990
d0421d25,Germany,1985
824bd41a,Germany,1988
da409c6f,Australia,1972
5528407e,Switzerland,1987
ccc22fea,Germany,1984
92710aa6,Italy,1989
cef60dc5,Italy,1981
07059b2e,England,1989
e6af3cc7,Netherlands,1976
a45eac1f,Switzerland,1992
8dbd36f7,Togo,1991
e7c40d46,Italy,1980
b1d82fc2,Switzerland,1985
ad6cbdbe,Spain,1976
71c7d503,Spain,1988
5c3d499c,Switzerland,1982
5a846fbb,Italy,1975
7688c579,Spain,1977
c6ed9815,Spain,1976
88ba9d33,Brazil,1978
c862ecc5,Spain,1981
c4527123,France,1989
35c5f9b1,Benin,1984
a2b5da1e,France,1979
285a3d44,England,1987
3727dd3c,England,1992
a898d91e,Iran,1984
9665e2ea,England,1981
09f82c6e,England,1988
a55ca282,Mali,1986
c4fe1d3a,Mali,1979
ed083afd,England,1982
76dd1480,Iceland,1989
1cac99dc,Italy,1988
e87b31ae,Brazil,1978
e2716bd0,Spain,1986
b9596515,Uruguay,1989
47560da8,Paraguay,1980
83348963,Brazil,1984
86e7deaf,Brazil,1984
5c60f49c,Brazil,1993
b6ca47a2,Argentina,1984
4dde97ea,France,1977
394168fc,Czech Republic,1978
0b3bd1fc,Belgium,1976
0555525f,Brazil,1979
3201b03d,England,1987
6f10d8e1,Croatia,1978
f222974d,France,1984
7bb14c57,Italy,1992
0d8a37c2,Germany,1988
e6dd61a7,France,1980
10dc46f0,Italy,1987
fbc5d136,Brazil,1981
2c1a819e,Mali,1985
2acd49b9,France,1989
a6bc03f0,France,1992
55be2bf5,Belarus,1988
defb905a,Slovakia,1984
d91aed65,Croatia,1991
b6964eb6,England,1989
fdac06ea,England,1980
ad625c12,Netherlands,1984
bef2e50e,Spain,1986
9d66fbe3,Spain,1985
1c32281d,Cameroon,1987
7768df30,France,1983
68635c10,Denmark,1992
31d82fec,Denmark,1976
09332647,Spain,1984
1aa72854,Spain,1979
56d43c27,France,1981
a01aa12f,Burkina Faso,1985
048877f5,Italy,1979
c9e2ab00,Argentina,1981
1eecc0c6,Argentina,1985
47bf23f2,Colombia,1980
46b5375e,Senegal,1990
9fc3ab7c,France,1990
23135233,Guinea,1986
f7c9fcd6,France,1989
8db518ba,England,1981
663fc476,Senegal,1986
0170fb91,Mali,1989
009633c8,Bosnia and Herzegovina,1980
f26579f5,England,1988
3670bd5c,United States,1986
f7780381,England,1990
9a560ebe,Argentina,1983
f7ec06db,France,1980
e9285c4a,Italy,1974
97d65d8e,Denmark,1985
eb383c11,Netherlands,1984
5939baa2,France,1990
6992791d,England,1989
7c3a4a58,Lithuania,1981
167d7dd3,Serbia,1978
5b52d1f7,Germany,1981
9a3a436e,England,1987
f4765e02,Germany,1986
a79e86c4,Iceland,1982
333a9ae7,Italy,1981
f81a9826,Germany,1986
88f73cf2,Serbia,1991
b606638c,Germany,1991
7cd6badb,Germany,1988
dc168826,England,1985
042cac2d,Germany,1986
fb5eb6e0,Italy,1977
3fe1a074,Italy,1988
4786c8d5,Austria,1980
83eff74e,Sierra Leone,1990
220c11f1,Uruguay,1986
1b7ec703,England,1989
01e9c0a6,Venezuela,1988
a6154613,Uruguay,1987
7106f0a0,Spain,1987
addc6eca,Spain,1979
821233cc,Serbia,1988
422f17b8,Germany,1990
beff5d14,Togo,1991
6fd1ba62,Spain,1987
51b44d11,Spain,1984
169e872c,Denmark,1979
5d11f4ea,Czech Republic,1983
37103874,Guadeloupe,1984
53e07d0b,Hungary,1987
01b8a2b2,Poland,1990
15e1afd5,France,1989
cac46faa,Italy,1980
ec2042ad,Brazil,1980
484e9d32,South Korea,1991
043abf41,Algeria,1991
d749a013,France,1976
0d0fce16,Ghana,1986
1e437f1f,Nigeria,1985
1a5adb2a,Ghana,1984
5d2c2f2b,Romania,1983
c026089c,Spain,1977
7f5ca4f8,Germany,1987
39e2c677,Italy,1995
03c45164,Spain,1992
3b2c9cac,England,1981
5c6dd7bc,England,1984
9f9ba8ca,England,1986
62c612b8,England,1981
39b8619d,Burundi,1984
84f5fc82,Cameroon,1983
3d5734ef,Spain,1990
6f51e382,Germany,1992
96e30d42,Italy,1979
863ff1ee,Germany,1988
68517cfd,England,1980
037130ca,Germany,1987
75566759,Norway,1986
c1a26d43,Argentina,1984
e8abe105,France,1985
6b994195,France,1989
4d3ab428,France,1983
b9ac6e0e,Germany,1992
bf53ebe9,Honduras,1985
94cf0dab,England,1983
acda6c9d,Martinique,1980
637e0c64,Germany,1981
e1a933d2,England,1993
af31925d,Germany,1992
d57aef1b,Ivory Coast,1982
e6f3a40a,Germany,1982
174651c8,Spain,1989
e1270968,Ivory Coast,1986
e224238d,Argentina,1986
fa52f994,Germany,1989
668d4e93,Spain,1985
c4559662,Spain,1988
e7ca0439,England,1989
6aafdc27,Serbia,1987
046f30a8,England,1983
dd74033b,Italy,1977
2ed4ea81,Spain,1979
f93c876b,Turkey,1986
c5fd13e9,Turkey,1989
b78144a6,Spain,1984
6d7ff2c4,Spain,1986
bdf7b97d,Spain,1984
4f4064d5,Spain,1989
44b61913,Spain,1986
1b51ad2f,Spain,1986
d46ce637,Turkey,1990
e3e74421,Spain,1978
ed75b6c7,Italy,1976
7adea561,France,1983
a8530df7,France,1989
3301c9f4,Ivory Coast,1981
db30e7db,Guinea,1984
c204f844,Ivory Coast,1983
bb1e9544,Mali,1988
8c7ae73d,Burkina Faso,1988
021ea92d,Senegal,1989
84f75519,Mali,1985
b8c992d8,Mali,1980
91876999,France,1985
ad715e52,Ivory Coast,1980
6f04b42e,Mali,1976
ce17b5eb,Germany,1990
21aa2700,Germany,1987
37a24709,France,1985
80183cb2,France,1977
bc0b0c06,Germany,1992
6cae08d5,Germany,1984
f233d1a4,France,1988
422a65eb,England,1983
48c971c4,Ukraine,1979
d08bcc86,Greece,1987
99138b2e,Greece,1985
ba7c6d25,Nigeria,1984
6cc97b1d,Nigeria,1982
7c81e887,Japan,1988
37d34e0a,Czech Republic,1978
eed56f6c,Argentina,1986
7d3e7da6,Germany,1988
1a6e6d03,England,1979
cec4c774,Colombia,1988
6465d159,Uruguay,1990
40e417fa,Argentina,1986
49f85a05,Spain,1983
8f0d78f4,Nigeria,1982
b4b0e333,Hungary,1985
a7c98968,Tahiti,1980
7a4cea18,France,1984
e029e404,Spain,1982
040d8500,Paraguay,1983
5d34e206,Cape Verde,1981
08aa17d0,Ecuador,1985
947fa33c,Spain,1984
31da63ad,Argentina,1986
0e21fc3c,Spain,1985
825f6296,Italy,1980
5732d732,France,1983
18a7d190,Belgium,1978
406eb232,Belgium,1983
7ebc1f64,France,1988
9f8e9423,France,1993
6db3da37,Spain,1982
37a8a372,Colombia,1980
1757d8ed,England,1982
eb79c11a,Croatia,1989
3a4af2e2,Macedonia,1979
ede19d57,Hungary,1988
b950cb68,Wales,1983
4fb0dc59,England,1988
d2d8675a,Spain,1991
e0cd04e0,Mexico,1989
3a6c16de,Spain,1985
44918bf5,Greece,1992
ab1ca213,Portugal,1986
b7a7d76a,Netherlands,1986
fc3efd36,Spain,1975
d8cf0115,Spain,1987
1d0900d4,France,1980
61508522,Spain,1983
044c3f57,Netherlands,1989
d0d79694,Belgium,1985
1900032e,Denmark,1992
dbc94b4c,Brazil,1988
3f359b33,Croatia,1989
67cdbc0e,Chile,1987
2fe83ffb,France,1991
4b30b37e,Serbia,1981
99c13b3c,Australia,1987
f90f1086,France,1976
d906a703,Spain,1987
bad38a94,Spain,1989
ade08a67,Spain,1981
fe479e17,Italy,1987
ecdd4a7e,Brazil,1985
095867aa,Italy,1980
03760df0,Italy,1985
1d6ac165,Wales,1989
23edef95,Italy,1987
41b3e74a,Germany,1983
0f4ff44a,Ghana,1988
b04b9530,Montenegro,1983
1972bcbb,Germany,1990
0d4ceb32,Czech Republic,1992
0c7d15af,England,1991
373791ff,Senegal,1990
8ebea784,England,1990
61b0b44d,Germany,1987
edbc11d2,Senegal,1984
999908af,Ghana,1990
c88d4ab4,Austria,1987
1ecb65be,England,1989
86dd77d1,England,1990
0356cf4f,Ireland,1983
3831b9fe,Ireland,1985
07869028,England,1981
df540668,England,1985
3d6f05ea,Cameroon,1982
16b8fabd,Germany,1980
5996ffd9,Austria,1991
e7dcf8b9,Germany,1985
ce5143da,England,1990
c1945d80,Ghana,1994
2bef271a,Honduras,1985
ea3f3bfd,Brazil,1987
7beecde1,Germany,1983
9567b6e2,Germany,1980
2ad3ea29,England,1987
d5bd56a5,Ireland,1984
a32204c9,England,1982
1f676dd8,Germany,1981
bee54a20,Germany,1992
9aca56d3,England,1984
ec9a28ce,United States,1989
98fbb38d,England,1983
9c318325,England,1992
9cfe9254,Scotland,1991
c325c010,Ireland,1987
6b4be1a0,Germany,1988
9f3201ef,Germany,1987
69758d30,Germany,1982
c4cca587,Germany,1989
4e9a0555,New Zealand,1991
e1e0b05f,England,1981
c1b4188c,Spain,1980
d2790f7a,Spain,1986
efaaae13,Spain,1980
1f73c654,Ivory Coast,1984
7dca49f6,Germany,1992
7e84cc61,Tunisia,1981
d38019dc,Germany,1990
20573d10,France,1989
e6786ca7,Japan,1984
3cfd6114,Mali,1989
a0e59bc0,Guinea,1984
ac242b1f,Mali,1985
4907d688,Algeria,1984
a7562b55,Colombia,1976
be927d03,England,1985
409a29d7,England,1979
6813ac34,Argentina,1985
f0778184,Slovakia,1980
ae2a7988,Italy,1981
c09136a3,Italy,1985
89b72f6c,Peru,1989
94508225,Italy,1977
7ddb3563,England,1981
21dd8591,Italy,1977
2fb9e5c1,Argentina,1973
b1deecf8,Colombia,1986
cc18ff4c,Argentina,1987
96947b99,Italy,1978
9592289a,Italy,1991
5b48889f,France,1978
4e27a622,Netherlands,1976
ed2b33cb,Russia,1983
f2f0c46a,Algeria,1982
858ecfad,Egypt,1981
facb3c57,Switzerland,1986
a0606ae8,Germany,1989
aad584e0,Serbia,1980
f898b104,Italy,1981
23921ca7,Ivory Coast,1980
57935ba0,France,1985
9c31bb89,Argentina,1990
22d7fe43,Netherlands,1986
06b34f37,Colombia,1985
d9bda115,Spain,1986
5f09991f,Netherlands,1990
2f798b41,Tunisia,1989
5a4728b8,Senegal,1991
b96b595c,Italy,1988
eb5bbb56,Algeria,1989
64a674d9,Ghana,1991
0cb152eb,France,1985
3bab978e,Switzerland,1991
18b0ad94,Italy,1983
6dc9d79c,Benin,1992
8617e3d9,Uruguay,1989
027a5151,Curacao,1986
80f1245c,Ghana,1980
fdf4b948,Ivory Coast,1992
a7a9d95a,Spain,1993
d68cb24c,Serbia,1991
c70e8c98,Uruguay,1988
ecfe11fd,Spain,1989
061c9f6f,Ghana,1992
68ef3d96,France,1983
ffc33b67,Brazil,1987
9feb8f24,Wales,1990
8aa2f2e3,Brazil,1991
2bef9dfd,Guadeloupe,1982
cdb97a30,Chad,1990
92a5ac34,Argentina,1988
cfe5ba41,Spain,1983
110c39d8,Italy,1990
f6799cd2,England,1990
5c3f2927,Morocco,1989
314c2af0,Denmark,1981
6e87c80f,Portugal,1993
ef9c1c95,France,1990
8ec4c2f7,Spain,1987
301a013a,France,1981
f2d791b6,Sweden,1981
40965cd3,Nigeria,1986
66475fb9,Argentina,1986
86e119e0,Germany,1994
cc29324e,Spain,1989
45484d23,Italy,1994
b2fa39c5,Spain,1988
963a328b,Germany,1990
302560a0,Spain,1990
220ce5b1,Mauritania,1993
318ad79c,Gambia,1988
de43047d,Gambia,1983
f261abcb,Germany,1984
573b6680,Senegal,1989
7fecbcdb,Ivory Coast,1990
740f39d4,Guinea,1992
e5fb512c,France,1994
5693aa98,France,1984
21378be8,France,1976
89a1b23c,Spain,1979
3a24769f,England,1993
76854cdf,England,1985
89dac314,Morocco,1989
487d9b09,Spain,1987
43a1bea5,Paraguay,1984
c3a799f0,Argentina,1985
9b8b52d3,France,1988
f170b78c,Montenegro,1982
3b57f7f8,Serbia,1984
ec759ba1,Germany,1991
69374ff5,Austria,1988
af859ca4,France,1987
d1ac8b36,France,1987
ff182fdc,Algeria,1992
b9eae55b,Wales,1979
bee0bab1,Germany,1990
d456db7b,Germany,1983
77b818ea,Italy,1980
269db7d5,Argentina,1983
633d6842,Israel,1986
51c34a32,Spain,1987
049c2adb,Spain,1988
02c9ea40,England,1988
0bad4516,England,1990
6fbde63a,Algeria,1994
f7ff293a,France,1989
b39bf63f,Sweden,1986
3250c6cd,France,1988
433dc9a2,Spain,1993
89a12cef,Spain,1982
7570ed49,Argentina,1984
697295b1,Spain,1990
32b9b5fa,Argentina,1977
d4e7c451,Barbados,1989
96819ccd,Italy,1989
d995ed27,Italy,1989
56ef2fd7,Spain,1981
ef5b337e,Italy,1991
7a56d317,Poland,1991
48d960c3,France,1993
1f933029,Brazil,1989
8cdc5afd,England,1982
1451bcc6,France,1987
f8345782,Cameroon,1993
4be324dc,Portugal,1986
65b9e56b,Spain,1981
beb37165,Italy,1983
aff058a4,Italy,1979
9f4b3eba,Germany,1986
b92dd711,England,1982
5b8e51a8,Serbia,1986
6f919f5a,Belgium,1991
9cd10dea,Germany,1992
f490b222,Turkey,1983
4680cb30,Argentina,1988
25bdea4b,Germany,1989
3fe9ae90,Hungary,1982
92b4a127,Argentina,1985
781de8f2,Uruguay,1985
07186947,France,1987
e3a83cb9,Algeria,1988
fe05804b,Spain,1989
e412488f,Italy,1982
4d755c41,Italy,1993
daa35a40,Croatia,1985
8111297a,France,1984
633ea214,Spain,1991
0f4567db,France,1986
61220da2,Spain,1993
895ff3ca,Costa Rica,1992
8a43061c,France,1990
01ceeb0f,Albania,1983
ab77f2d9,Spain,1987
ac58c6a7,Italy,1986
12b9753e,Chile,1987
dfd2c8e0,Italy,1982
5a853458,Ireland,1993
839aeeb4,Brazil,1986
58bc7d18,Spain,1986
a19be070,Netherlands,1992
b64ea98c,Netherlands,1983
a089163c,Argentina,1987
95b4ffb3,Spain,1982
d109f62b,Spain,1981
5650fb66,Italy,1988
2592d9b5,Sierra Leone,1991
efa4038e,France,1981
1960e24a,Italy,1985
5f04b66c,Italy,1974
190c0bb8,Czech Republic,1974
f4213f59,Brazil,1986
e3a4b82d,France,1984
f385f3c5,Argentina,1987
e98f3a6a,Spain,1982
ecab64a0,Norway,1987
7e6917be,France,1981
1fbbfbde,Uruguay,1990
df7b0840,Spain,1982
0f8bd0a6,Portugal,1988
6d8f8441,Spain,1987
2797fc1d,England,1987
8cabdc1e,Italy,1987
0e7ccfc4,France,1990
cfd8dde3,France,1987
46bd3a5b,Spain,1992
6cf27771,Italy,1982
5ddb8f9f,Germany,1993
808d48f3,Spain,1988
2434f24a,France,1987
b0c26a1d,France,1989
bb0db0fd,France,1990
1840e36d,Belgium,1992
5ba16a76,Wales,1984
50a8dad6,France,1992
b737e5d4,Peru,1984
24e9421b,Spain,1991
d2017dbe,Colombia,1981
6094fc83,Uruguay,1984
d9e81085,Netherlands,1986
f30e4466,United States,1986
d992542e,England,1991
3e9e06cb,England,1990
dc234f98,Belgium,1988
a5aafdf8,Belgium,1979
ae4e2852,Italy,1992
fa9d524c,France,1974
c1c76662,Spain,1989
b0603a52,Italy,1983
4de03033,Montenegro,1981
d33c706e,Algeria,1991
0a4a94a2,Senegal,1993
dc535cb9,Mali,1986
e3606bf2,England,1977
5325cf2b,Germany,1992
39583cfd,Spain,1994
64d93b15,Italy,1988
5b35ad7e,Ivory Coast,1989
cd387ff4,Senegal,1989
26383ea5,Senegal,1992
158da7ea,France,1986
09b7100a,Senegal,1988
e6d582ed,Mali,1980
1b84dbe1,France,1993
10650926,Ivory Coast,1992
d8593687,Ivory Coast,1990
b7d4b2d5,Sweden,1984
a7f600c5,Austria,1992
2d67e9c7,Scotland,1982
d557d734,Ireland,1992
0ac893aa,Croatia,1990
7d841904,South Korea,1991
594d4046,United States,1982
186b5cfc,Ivory Coast,1988
41b3082c,Republic of the Congo,1986
cc8f5f70,England,1978
7314bba4,Ireland,1992
1bd0a8fe,Croatia,1981
6dfd5af0,England,1987
92aadee9,England,1985
dd6711bb,Nigeria,1986
92d24319,Germany,1987
2ad367bb,Spain,1988
ac87c70e,Brazil,1987
692a8d3b,Switzerland,1989
668b380c,England,1988
35d76360,Sweden,1989
b48215cd,Germany,1990
188a2362,Paraguay,1987
b037bd4f,Spain,1987
762cf8e4,Italy,1990
af245161,Spain,1987
79135368,Morocco,1988
66116290,Colombia,1986
b82880c6,Guinea,1992
9220120b,Mali,1992
aae9d04a,Italy,1991
b05e416f,Italy,1983
3c5c18f8,France,1986
594d286e,Argentina,1986
2591e750,Switzerland,1986
307fcd26,Spain,1986
f25b010f,Argentina,1989
b88a3e11,Peru,1985
504124ad,Italy,1981
b6cc6dd6,Italy,1984
a6490814,Argentina,1989
dd3307f3,Italy,1993
55bc1b05,France,1990
1ad751c3,France,1994
e543ad89,France,1991
00e3f15c,Italy,1974
2d139834,Ireland,1993
fd554256,Argentina,1988
715e5b0e,Greece,1992
45e17712,France,1993
102a7473,England,1983
168ec9a3,Spain,1987
729e3e14,Turkey,1993
0b969bc1,Italy,1976
524617b5,Ghana,1992
f58d6213,England,1992
2e8fc160,Spain,1984
4f16405e,Germany,1993
3267fa3b,Hungary,1983
8f866fe8,Italy,1991
2d3143fa,Italy,1989
01460670,France,1992
960fb42d,Spain,1989
13c3bec9,Spain,1990
018ce429,Spain,1987
5a740593,Spain,1989
bebdff6f,Spain,1986
d9d58641,England,1992
b93f1d15,Czech Republic,1988
c0787e61,Spain,1982
dd67558e,Germany,1981
4ac07e1b,Argentina,1985
31edef00,Brazil,1987
18017beb,Spain,1991
7c218bf9,Spain,1983
f521b80a,Germany,1994
c2aa89f5,Italy,1987
0db918ff,Ireland,1976
339b08d5,Ivory Coast,1986
deee6467,Germany,1992
2f10b901,Spain,1982
d9b41da8,Spain,1989
5a626448,Spain,1994
b09801d8,Spain,1982
95abfdfd,Spain,1988
d6cec71a,Guinea-Bissau,1989
267aeac2,Argentina,1985
079413e5,Scotland,1989
0dcc8a9f,Northern Ireland,1992
05428bc9,France,1979
84e341f9,England,1978
d345ef4d,Italy,1986
c5a500ca,Ivory Coast,1987
7d7bdee6,England,1985
501992d4,Sweden,1985
ad1020da,Italy,1985
c36ef7e9,Colombia,1986
79fa1799,Slovakia,1985
deb14012,France,1989
6c4ae57c,Mauritania,1989
d863ea53,Spain,1980
8d2ad5c0,Turkey,1991
d899e3bf,United States,1984
328b6607,France,1985
5bf23bd0,Germany,1988
f799f31c,England,1980
98bdc01a,Morocco,1988
4c3e2fd0,Ireland,1992
2644819e,Germany,1993
4d600b99,Norway,1985
699fb8db,Germany,1993
5491eca5,Iceland,1977
27d7453c,Israel,1987
83aea392,Germany,1990
f50cf139,Wales,1994
c0c5ee74,France,1977
562194e6,Spain,1991
0fbcbed1,Portugal,1975
672b5171,Germany,1979
c0936ded,England,1978
9d56817e,Germany,1982
4114f306,Germany,1989
52994fd9,Germany,1991
017018d1,Germany,1990
1b64c1b2,England,1981
2f9c21da,Austria,1993
84590c27,Germany,1985
5236a502,Ireland,1982
de147b42,Japan,1986
08b10f50,England,1988
4cc82fe1,Czech Republic,1984
edaf9ca0,England,1979
1ea7254b,Spain,1981
800a3404,England,1989
552d1e41,Colombia,1990
715bdbe9,Japan,1991
63b08315,Serbia,1991
8646429b,Nigeria,1986
f0a36f0c,Brazil,1980
09296fcc,Brazil,1981
0c3057a9,Sweden,1993
bb00a819,Spain,1986
eb844581,Spain,1992
8f8bbbac,Canada,1987
c4abfac0,Morocco,1983
cf01fe3a,Germany,1985
413cce14,Argentina,1988
f913875f,Mexico,1981
1a29f38c,Croatia,1985
aaf30840,Tunisia,1987
874125a3,England,1992
2f1318de,Germany,1976
4a537185,Spain,1993
79083382,Brazil,1991
81b013ec,Czech Republic,1986
a08a9a32,France,1994
e0d9bbbe,England,1987
aa3cb1ad,England,1987
ffc1c226,Australia,1982
ff89334e,Canada,1986
a9c05804,Iceland,1988
bc7f2706,Sweden,1990
744a8a7c,Spain,1987
2f50ace0,Chile,1988
a5e9c273,Spain,1991
f36c432f,Montenegro,1989
c8086ccb,Guadeloupe,1984
f4f22926,Spain,1981
8c1b4056,Mexico,1988
dba67bc4,Austria,1987
0d0828e8,Morocco,1988
8ba3a754,Sweden,1991
5ee5ef41,Democratic Republic of the Congo,1990
611ac07b,Albania,1982
992c2db8,France,1980
eacab42f,Ivory Coast,1988
66d29ce7,England,1991
fc7f8f87,Ireland,1993
1c15d583,France,1990
b03eb26c,Ireland,1978
6bd1a7ce,Algeria,1992
05174d9e,Tunisia,1986
7c6a3c44,England,1984
43458538,Norway,1992
c96c500d,Democratic Republic of the Congo,1982
5f1d07f6,Switzerland,1988
6bd5cd5d,Germany,1992
b9196983,Georgia,1977
0fbecd11,Germany,1994
9ce4fff8,Spain,1983
1f713024,Burkina Faso,1988
92c63db5,Ivory Coast,1989
85b9dca0,Ivory Coast,1991
fd668180,Mali,1992
3dffff26,Germany,1992
33a9f559,Slovakia,1986
c4b89116,Benin,1988
4884733f,Cameroon,1983
cbb4a154,Germany,1982
580d52dd,Poland,1990
54b8584b,Ghana,1985
1c639185,Denmark,1985
2b8a2f77,Chile,1990
53660034,France,1980
770d7eb8,France,1991
91f15114,Germany,1991
336a36fb,Belgium,1987
abe66106,Argentina,1992
7eadfdd6,England,1992
74d70fb5,Germany,1988
fe8e6fa1,England,1990
a985ccde,Scotland,1983
ab05bd3c,France,1977
fed5f993,Brazil,1984
7ae94e67,Argentina,1984
6c18f2a0,Chile,1988
542cc80f,France,1989
130444f9,Germany,1991
6e5b5a45,New Caledonia,1987
b93b7882,Australia,1991
9460aaed,Germany,1992
6eaed4eb,France,1991
37d7f47d,Germany,1984
2628fd2b,Germany,1992
186c0d18,Spain,1983
51c83a90,French Guiana,1992
636f1a28,Denmark,1984
cc3e4c08,France,1988
1137fff3,Italy,1981
238f467d,England,1984
6e5497ca,Croatia,1993
b98570d1,England,1989
afcf961b,Cameroon,1989
4874a1a9,Italy,1994
9f472354,Ireland,1987
1163de29,Italy,1992
8c61ca86,Spain,1982
a60823a4,Spain,1983
3886c982,Senegal,1992
48b662da,Uruguay,1991
c6896eab,Germany,1989
86ea2bff,Spain,1982
6686be0f,Italy,1982
303ad7c3,Uruguay,1980
5eae500a,Belgium,1993
7fd58fe3,Bosnia and Herzegovina,1986
0c0508dc,Denmark,1988
a63a995f,Switzerland,1988
13da9ba9,Cameroon,1993
0b2d90df,Comoros,1990
d0de6b37,Scotland,1985
80e11f8d,Italy,1994
6dfec8d4,Austria,1982
95db62b7,Spain,1982
09082933,France,1979
f3722c97,Turkey,1992
0558e236,Scotland,1983
22c5b270,French Guiana,1983
5d289e13,Senegal,1990
45d08d38,France,1985
cd2d825f,Italy,1980
d0b6d20e,Spain,1986
f794b426,Italy,1983
053bb202,Italy,1993
b2b79f32,Spain,1989
942e2e68,Argentina,1983
aa54ec6f,Spain,1993
1ac170a8,Spain,1975
97b18c0e,Italy,1979
e26f559f,Brazil,1986
949bdc36,Brazil,1986
ea468ea8,Italy,1990
0ae4e09a,Spain,1991
c21e39f9,Scotland,1988
99ee29b5,Spain,1992
24952f1e,Scotland,1986
e1c805cf,Spain,1990
3fc45c73,Spain,1991
95e8b24a,Spain,1989
23cfa96c,Portugal,1982
72b206f3,Argentina,1987
e1812ff9,South Africa,1985
ddee7ba5,Spain,1987
c178b2e0,Japan,1981
cf687463,Brazil,1988
fda36cfb,Democratic Republic of the Congo,1991
34014cc0,Germany,1988
6a26e528,Gabon,1993
98c6076b,Italy,1989
5dc37d9d,England,1992
ac7d7378,Northern Ireland,1979
53538b39,Ireland,1989
6f34d0b5,Jamaica,1983
70c2f41a,Algeria,1985
1a79bd22,Albania,1989
415bd344,Portugal,1978
5cec2c74,France,1994
eeee0542,Guinea-Bissau,1989
8394d48f,Senegal,1987
ddab8ee4,Spain,1991
8087e6cb,Ghana,1990
acb3aecf,Paraguay,1991
107c6fbd,Portugal,1986
4d425e6e,Spain,1985
19b3b837,Spain,1975
98429b7b,Spain,1986
68f752e1,Uruguay,1980
e68351e1,Croatia,1979
9273e410,Serbia,1991
ce2c56fc,Spain,1986
9e87df44,Italy,1992
174f09a6,Spain,1992
314f2124,Brazil,1984
2206fb53,Republic of the Congo,1992
c4acb36f,Japan,1992
01b6e7bd,Germany,1979
9ddae0f4,Germany,1985
43f71e77,Spain,1982
9857e65d,Spain,1982
a70de3a4,England,1979
e970c092,France,1985
ef115d48,Argentina,1987
bf06d13a,England,1986
ff45add5,United States,1990
f99f37fc,Argentina,1987
90a2a72b,Brazil,1986
11b9265b,Spain,1992
5d311e8d,Mexico,1988
02728546,Switzerland,1989
292064fa,Wales,1983
b2a138bc,Algeria,1983
5e1df051,Germany,1987
4db76f57,Spain,1992
eb2fe5b6,Colombia,1991
d183e9d6,Italy,1994
64788877,Italy,1987
059a0231,Zimbabwe,1990
b41e280e,Cameroon,1986
07537011,Spain,1980
03bd0bf4,Brazil,1982
74f3f15e,France,1994
f35430a4,Serbia,1993
e860c42f,England,1988
ecada4fc,Costa Rica,1986
b93ae324,Cameroon,1982
a9dc785c,Brazil,1989
761d6dcd,Germany,1978
682086b7,Germany,1991
274e3e73,Brazil,1990
3f68d948,Romania,1985
a8c27b5b,Germany,1983
01b63256,Serbia,1985
03dc5b1f,Spain,1980
0bd57693,Spain,1993
511e3986,Spain,1987
97572117,Cameroon,1988
dc97300e,Nigeria,1984
1e9bde92,Mexico,1985
56b50161,Germany,1986
93c93fd1,Belgium,1987
47e41ec8,Sweden,1988
3060f38c,Algeria,1993
17310a6c,Nigeria,1992
344376b6,Spain,1988
20030c06,Hungary,1992
a38c114e,Spain,1988
94c9f17a,Spain,1986
b1403ee6,Spain,1984
5c8d4f5e,Venezuela,1991
78142987,England,1982
e5d46564,Colombia,1991
5d67b085,Spain,1993
1cd87320,Germany,1990
d2299c35,Japan,1990
38c7feef,England,1993
04e6e152,Argentina,1984
5eb72339,Italy,1984
0b92fa60,France,1980
f86ca403,France,1990
2306bfde,Spain,1992
56ab62f3,Italy,1982
d518454e,Italy,1989
63783925,Brazil,1982
55899662,France,1986
fe11bf8f,Portugal,1985
f058ed1f,Italy,1981
20dbf9e0,Czech Republic,1989
9654d8de,Italy,1985
4f2908e5,Italy,1984
e7375367,Argentina,1984
d4388390,Kosovo,1991
5496cc91,Spain,1990
8fd9996f,Portugal,1991
806ab4b6,Spain,1987
75f2c59f,Argentina,1991
8dac6f70,Spain,1991
e1cea3f7,Paraguay,1989
6fe90922,Croatia,1989
58591790,Brazil,1987
f413fcda,Italy,1980
f93e6e94,Germany,1988
4597d919,Italy,1986
7214c684,Serbia,1989
aedc3118,Italy,1986
6960a69e,Spain,1988
703ca242,France,1985
b31af577,Ireland,1988
d50a481c,Brazil,1979
81515841,Italy,1987
b78a88de,Italy,1993
ab530738,Spain,1981
96094cbc,Portugal,1989
867239d3,France,1993
52ab87eb,Italy,1979
3745e8bd,Germany,1991
4e9ad4a3,Italy,1984
b69769a6,Czech Republic,1978
c8504093,Portugal,1982
11b8a92d,France,1976
5e1280ff,Spain,1991
bfc3bf1b,England,1985
d1b060e2,Spain,1992
d6f9652b,Argentina,1988
4df04a86,France,1989
271ec577,Czech Republic,1985
b39dfab0,Italy,1981
0745b37d,Finland,1990
0c861e47,Ghana,1995
f4a9eb92,Ghana,1989
44d50502,Angola,1984
791af558,Brazil,1985
a6909989,Italy,1981
67b054d1,Finland,1988
9686fc54,Serbia,1989
cf9bf817,Germany,1993
be3a0121,Spain,1993
c693cf7c,Colombia,1986
93ee387c,Spain,1982
d7a35008,Italy,1988
28b40c9c,United States,1987
3836188b,Brazil,1983
6b1eebd3,Germany,1984
