,ID,ClosenessCentrality
78,0420d84f,0.37148257545452473
79,0437c448,0.3506648355454653
80,043abf41,0.3797377437979586
81,0442183b,0.3780031585383601
82,01226327,0.3994908624951946
83,046f30a8,0.3769777110590883
84,0473469e,0.38787726674538703
85,047d9cc1,0.34572658972733455
86,048877f5,0.4067045966625108
87,048a1cbc,0.35229185597251544
88,04965583,0.37310098991699125
89,027f513e,0.36667397893863424
90,04979b5a,0.3548891023447891
91,04981123,0.33677870688926825
92,00a8d210,0.31834940743295476
93,049c2adb,0.3561763004623952
94,018ce429,0.3625585084651673
95,04ac8285,0.3530348739795517
96,0076ab7f,0.3353373191713977
97,04b8d5c8,0.371707557331251
98,009633c8,0.4142302328999667
99,04c11885,0.35108273147875907
100,042cac2d,0.3534584412804822
101,04e6e152,0.4129759751576431
102,0000acda,0.3757659969878269
103,05099e0e,0.36845332637757805
104,0515a4cb,0.3482275905891919
105,050f6302,0.3319218324828252
106,05174d9e,0.358586763764614
107,05384ea1,0.3683980362625754
108,05428bc9,0.396053642770564
109,05439de2,0.3780807772567458
110,00a6485f,0.38461609175212325
111,014662c1,0.3449008869982864
112,042e8a49,0.39061328777307913
113,054bd5ec,0.3446265285181511
114,0555525f,0.38461609175212325
115,0558e236,0.39355635037733294
116,05652d7c,0.3791903177141228
117,0566f8a9,0.39425156795468164
118,02d6d2b4,0.39793675929119343
119,05748af4,0.3521234242188472
120,057a6936,0.4090992357363444
121,03a97c40,0.3905304385683975
122,05856228,0.358046355904784
123,059a0231,0.3593215368571697
124,0049d544,0.35719547703387206
125,05ca4fcb,0.3808176598222031
126,05cb19c5,0.40792099368382206
127,037130ca,0.39404063672149203
128,05d548d8,0.37480984941279427
129,06050480,0.35754228559451473
130,060606ec,0.3827770667304926
131,05e19d6a,0.35219077758996786
132,060a66fb,0.36464073378361267
133,061c9f6f,0.36569084115995076
134,053bb202,0.34877177349819616
135,0629adab,0.382022591470585
136,062b01b9,0.41395085099828055
137,06420c93,0.42872190121435516
138,064c523e,0.3932201570187618
139,0657888a,0.3686746528989041
140,066272e4,0.3359644895977287
141,003a5c72,0.33745766510705194
142,066be641,0.3805815182390145
143,067e58bc,0.37393448116172867
144,068fa372,0.3455968063892547
145,043ad077,0.37148257545452473
146,06aa77a6,0.34956635535437885
147,02d819d2,0.31021032520265385
148,06b34f37,0.3892713288034571
149,06cb3efe,0.402525744163601
150,06d45e81,0.3788977024879827
151,06efa9dc,0.3476522794883837
152,06f46837,0.3567801938168584
153,06c48679,0.3223341739665372
154,06f81a8c,0.3764382080736728
155,06fdad54,0.3950127938300567
156,07059b2e,0.3825583597008834
157,070ec0b1,0.36722245417637656
158,0713cf26,0.3737636914976609
159,062fc2e6,0.3001961987837861
160,07186947,0.3689147235504612
161,0728bebe,0.3337115333466882
162,07296190,0.4116142369061313
163,044c3f57,0.3680482505102897
164,0738014e,0.38677731020698497
165,0745b37d,0.4033192892482015
166,074b9902,0.34854070043828533
167,074d8166,0.335734765052715
168,03e91055,0.2614952437763681
169,07537011,0.3850987472398122
170,039783d3,0.3566074440014239
171,04a65a8f,0.3696924777111439
172,07666c20,0.35064814039999087
173,07802f7f,0.3596198018047562
174,0780ab75,0.3880816493287706
175,07869028,0.40083887781437944
176,011360ce,0.4070192617276268
177,079413e5,0.36656448043805534
178,07abb358,0.38906569154576903
179,07ace8c3,0.3509823456424613
180,07c7eb0c,0.3523255616609935
181,07cf67f3,0.42230582230283303
182,07df1b90,0.37509618237644043
183,07fffbc5,0.37355516032468083
184,05380aa0,0.36408193884825785
185,08011c9c,0.37038036414188624
186,080440a4,0.3494336737183379
187,016ff750,0.32627535289777204
188,08082af0,0.3615085427262263
189,0533b31e,0.3280483515639129
190,080ac8d8,0.34773435037589273
191,080c7e87,0.36724076494447305
192,083525e5,0.3922776852709139
193,08511d65,0.3950551703567778
194,085e71a7,0.27351779035768586
195,086d7db3,0.3657271596465095
196,087b932d,0.3873061390913656
197,088ca1bd,0.3687115665062031
198,061e8e23,0.35155195899577124
199,089436e6,0.375881062619241
200,089550f5,0.3899308312664871
201,089f82b2,0.3915894056232139
202,08a298be,0.3586740791351616
203,01b6e7bd,0.357854989600185
204,08a41cc9,0.3829362835211048
205,08aa17d0,0.3862094148380392
206,08af8dbe,0.3671126279015755
207,08b10f50,0.3684164644570761
208,08b97ea7,0.35652113181147294
209,08bd23a0,0.3868179380757042
210,08f5afaa,0.3661999572872617
211,09082933,0.35427454620046217
212,09089343,0.3988634465725106
213,0913c971,0.3848371585829976
214,0927ab8e,0.3551286725956607
215,09296fcc,0.39972936450265445
216,0936ba4d,0.3674789712085325
217,095009cc,0.36680180989896943
218,09538fdb,0.35061475487772104
219,095867aa,0.3804046041506848
220,09586899,0.40652500640069594
221,096a77c4,0.37069727909006484
222,098139eb,0.375574377407517
223,03d5e282,0.35156874031989155
224,098545da,0.3660361582904134
225,09899de8,0.37049215458329937
226,09952eb7,0.40001159792317015
227,0847b5a5,0.32565500269549913
228,0999a593,0.37963987324543336
229,099e666f,0.35200561778719147
230,09a1ed52,0.3659270403418993
231,02d2c436,0.3416846922273908
232,09a9e921,0.39305227564101863
233,09b7100a,0.38307570690530574
234,09bcc566,0.3069395099379624
235,038aa94a,0.3412098003688398
236,09d26c80,0.3727988226848253
237,09edf9d0,0.36456853484612456
238,09f1423a,0.3506648355454653
239,09f82c6e,0.37168879843358105
240,0a02a8fa,0.35870901719079523
241,0a0cc13c,0.3334244891557521
242,0a0ee36e,0.40292212598946375
243,0a0f2a38,0.34433650666049875
244,0a17b9f9,0.3700268057155048
245,0a1cb833,0.304050428970871
246,01efac19,0.29834778987934085
247,0a1efd3c,0.342797930694038
248,0a1f8ddf,0.37036173896014324
249,0a2ac435,0.34379001731603454
250,0a3065c8,0.355866522079697
251,0a447501,0.38107381078084585
252,07767f42,0.3564348613928959
253,0a4a94a2,0.3506982306062286
254,0a54bf93,0.39579823414452964
255,0a63446f,0.2614952437763681
256,0a8e46da,0.3966508800603946
257,09fec029,0.3713514617537139
258,0a9048ce,0.3602354385405433
259,0a9df801,0.3726479225339713
260,0aa874f4,0.3927797739299988
261,0aac0c4c,0.39065472555887165
262,0ab1f153,0.4163141450998478
263,0ab81317,0.3807192318925514
264,0ac893aa,0.3742384929350309
265,0ac94a23,0.3860474651934903
266,0557ff4f,0.3463932622030575
267,09332647,0.38123161348731344
268,0acda699,0.3876730993242135
269,0ae4e09a,0.3806798749657005
270,05e805eb,0.37393448116172867
271,0af4dcf0,0.3808767410126394
272,0b03d319,0.30669665782299527
273,0b0cbe5b,0.3224611883082928
274,0b2c8585,0.32711585791523023
275,0a8bcb23,0.32711585791523023
276,0b2d90df,0.3521234242188472
277,0b3bd1fc,0.3807389134078478
278,0b40b3a9,0.37193281188573923
279,0b4c3b21,0.363453096178514
280,07ea0ef2,0.3333943027007111
281,0b4d8274,0.37346045033017633
282,0b51984b,0.38580479523108474
283,0b5a292a,0.3516862544628693
284,0b5b8057,0.36714922935999045
285,0b64b1e6,0.3646949017559499
286,0b68c35a,0.39849656644093756
287,040e5ca4,0.3375659336768452
288,0b7287ef,0.38127108458670644
289,0b89dbcc,0.38941540427015325
290,0b90bb97,0.36048228383150155
291,0b92fa60,0.34776718958170777
292,0b969bc1,0.36570899950153474
293,0b98abf4,0.3538490218584322
294,0bad4516,0.36685662188490775
295,0bbc9101,0.3843351010260089
296,0bd1ea64,0.3988634465725106
297,0bd57693,0.3791707959720659
298,0be276c6,0.3760345931257739
299,0be95d34,0.333620834433838
300,070a3904,0.37810018691726516
301,0bf0e5b1,0.344079118942369
302,05a4465d,0.3350474725212177
303,0bfaa3b2,0.3476030555484901
304,0810b6df,0.2934619094298684
305,0c0508dc,0.369544081332735
306,0c1f8f71,0.32730484139016125
307,0c2ac3cb,0.36431606356160506
308,0c3057a9,0.3664550473162209
309,0c403511,0.3549575179990076
310,0c577541,0.3994691946065742
311,0c7d15af,0.3709399919899979
312,0c971997,0.4045599308410551
313,0cb152eb,0.3720079574179921
314,0cb40f7a,0.35983064007042254
315,0cc474e7,0.3600769307207103
316,0ccac09c,0.3639200287064635
317,0cd0e21b,0.3471115817212465
318,0cddeaa7,0.3522244639388526
319,0d058ab8,0.3759961987421589
320,0d077b88,0.348079471665079
321,0d0828e8,0.357854989600185
322,0d0fce16,0.36447832637013944
323,0d10333c,0.3552485790546695
324,0861b8d6,0.31428751134938154
325,0d2158d5,0.34001262827022793
326,0d2603b5,0.3378446578422664
327,0d267745,0.382816858514549
328,0d2bdb4b,0.37490524514947354
329,0d422df7,0.3693402307287201
330,0d4ceb32,0.41147625794521525
331,0d521662,0.41572666182893475
332,0d55d942,0.34847473579188115
333,0d57f1c1,0.3819235397719046
334,0d627659,0.3813303065631877
335,0d72be2a,0.3728931973551419
336,0d72fbca,0.35783760280640403
337,0d82903c,0.3860474651934903
338,0d863fdc,0.36766241718058146
339,0d8a37c2,0.3653280526270539
340,080aee24,0.3512836755204335
341,0d9168da,0.4057411602556968
342,0d9b99a4,0.40645770093606004
343,0da6a13e,0.34994837693440123
344,0db918ff,0.40245975633668896
345,0dba1f3e,0.36887776925580523
346,0acbca30,0.36092392144278196
347,0dc6a7fd,0.3608355073715844
348,0dca0fd9,0.39660816052565473
349,0dcc8a9f,0.34268628052118966
350,0dda6fb3,0.34139959861685476
351,0df092d3,0.35192151858569415
352,0df2b165,0.3514848497165891
353,0dfce079,0.355900915287591
354,0e0ab524,0.371501313541559
355,0e12089d,0.3499650055101643
356,0e1802a6,0.38289646690727364
357,0a240815,0.37105212055828546
358,0e21fc3c,0.4291715832970927
359,0e34de55,0.3520560966042738
360,0e459095,0.35417232704791574
361,0e490f6e,0.30082153089741487
362,0127419a,0.30082153089741487
363,0e4ad439,0.35023127780500296
364,0e4fef6e,0.3263042639210229
365,0e50f929,0.3885525476634876
366,0e59a941,0.39705717510169863
367,0e5b2af1,0.39535206081708135
368,0e6bc38c,0.37948338525151526
369,0e7ccfc4,0.38273728321786665
370,0e9ce3e0,0.374752635270005
371,0eaaa3b0,0.3396676447429511
372,0eb5720b,0.3615972869678617
373,0eda0ab8,0.40473778869931354
374,0eeafda5,0.40522770514230577
375,0ef89a37,0.41120057735254356
376,0c861e47,0.34781646002179023
377,0f04d7b6,0.3812118810021433
378,0033fb1b,0.3215882255244698
379,0f0aa5b4,0.35974276075618655
380,0f0d05fd,0.3271739834286086
381,0f134faf,0.2864872234697918
382,0c3f7197,0.2864872234697918
383,0f138d5a,0.3866148840399689
384,0f26fd24,0.3393702673007745
385,0f348db8,0.3662181662255188
386,0f412b88,0.3876730993242135
387,0f4567db,0.3630589342877555
388,0e21da0b,0.3440148321248731
389,0f4c0bad,0.3357041588477783
390,0f4ff44a,0.3625585084651673
391,0f602616,0.3630768321893718
392,0f662bdf,0.36502024785455756
393,0f7533cd,0.34388633053001855
394,0f7dbaf6,0.3214338384742901
395,0f8418aa,0.3282530436761335
396,0f87f8c2,0.32101353532499705
397,0f8bd0a6,0.38962141146703744
398,0f9b8301,0.39473756785086334
399,0fa7ec78,0.3726856361178731
400,0fb21da9,0.35849949089570715
401,0fb9a389,0.3979797655334166
402,0fbcbed1,0.3763997312291822
403,0fbecd11,0.36643681481473744
404,0fe4654e,0.34829346169305814
405,0fe7f7bc,0.4164318410585439
406,0b4f388a,0.34366168358739246
407,0fee6bda,0.3594267503275295
408,0ff630d0,0.3093763564211295
409,0ff967f7,0.3489204823271465
410,0ff9eabc,0.3798160765799292
411,1001ae82,0.3858654341154402
412,10072610,0.3674789712085325
413,101da2b5,0.3682506770480704
414,10206347,0.36623637697470945
415,0eb03d5b,0.30294983920700125
416,1025db8e,0.36300525116868293
417,08452314,0.3176765675017861
418,1026f88d,0.3986691318047747
419,102a7473,0.35823792698873524
420,102ed2b2,0.37152005351903794
421,102fda08,0.31624430164289613
422,1040e783,0.3601649733953449
423,06a4bf18,0.37185769670611973
424,0984c5d5,0.35234241692395385
425,104f41dc,0.37052943306139796
426,105b7d7d,0.35511154970884323
427,1061c207,0.34114658117381114
428,06f33dc8,0.350281248975621
429,1064659d,0.3914021119711648
430,10650926,0.3746573171717066
431,106bca06,0.3535093376673422
432,1079c685,0.36280854881583285
433,107c6fbd,0.3820820471550844
434,108fae06,0.334438903867106
435,10dc46f0,0.3953308395577782
436,0562b7f1,0.3448685868590283
437,10dd88f9,0.333620834433838
438,10e858b6,0.37713213891962766
439,10efd0e1,0.3398086897186217
440,110c39d8,0.3419067611049351
441,110d0643,0.3839143839116664
442,1117b9ff,0.39179772002135377
443,1118715f,0.36930319114282745
444,0f763d1a,0.3260586834142645
445,111c3236,0.3825782318301079
446,111c668a,0.40334137683249766
447,1124bc4f,0.38241931257912704
448,1137759d,0.3577159425402598
449,1137fff3,0.35108273147875907
450,113fb4ea,0.35681476386615996
451,1148323a,0.383135490868304
452,1163de29,0.40596480768170035
453,11644dea,0.327931499219084
454,0cbf4c54,0.33034373361567204
455,117beb8f,0.3640099610023925
456,11899bb1,0.3929683886971192
457,119b9a8e,0.3322812335195763
458,11a1951e,0.36873002608197697
459,11adc5e8,0.37238414101331824
460,11af1c57,0.35453035240981073
461,11b349cf,0.38319529349435005
462,11b3d067,0.382022591470585
463,0db5d2c8,0.3677174866923664
464,11b8a92d,0.3672957082067329
465,11b9265b,0.3931571846987353
466,11c30a46,0.386310702384548
467,11ced928,0.4028119416408558
468,11d68e60,0.35818566000201385
469,11dbba47,0.36161504104489656
470,11fcbfe7,0.41267515778345987
471,11fd2b75,0.3811921505595677
472,121612e7,0.38485726816958815
473,1222ab35,0.4028339736892965
474,1226cc4f,0.38580479523108474
475,1232e1dc,0.35081516342580776
476,1238a3f9,0.3543597739107683
477,1238d5c3,0.34906931802272184
478,12421a7c,0.38738762576064634
479,124f39b9,0.34311733244637355
480,1250086e,0.3590412685107692
481,1251f42e,0.3450786459711104
482,1253a12e,0.39492806804447467
483,125cb9fe,0.36612713963816906
484,0059d82e,0.35051463644400377
485,1263fecd,0.35247731710750935
486,126fd532,0.39150614187547356
487,1272d9f4,0.3572821160842829
488,12851227,0.3148652704442481
489,129af0db,0.39234037614326694
490,129dd8e7,0.30431425258083666
491,12a875ce,0.3333490332652036
492,12aa7661,0.41577359946716763
493,12aca697,0.37197038085663675
494,12b9753e,0.3717450808076624
495,12bf5523,0.397850774684605
496,12c50af5,0.37827496358302043
497,12ce473a,0.33538313028057415
498,12d25112,0.34514333103525974
499,12e6d21a,0.3391514800590076
500,12e7ac0a,0.36583615840261313
501,12fedefa,0.3874080027858297
502,1301c012,0.36451440440294025
503,130444f9,0.3713701866156418
504,130a7a3f,0.362754939711442
505,13203c45,0.36634567951459446
506,1321d6f0,0.36658272564637934
507,132bb875,0.358971269725662
508,132e4111,0.3888397413526956
509,1338e42b,0.37208313332127957
510,1349f9d0,0.37204554157210584
511,13853c88,0.3999029994549279
512,139db2d0,0.3874080027858297
513,13ac19de,0.39722849581799297
514,13b0c150,0.4070867533142498
515,13b1fd46,0.3977218674242039
516,13b52dec,0.36762571333540023
517,13c3bec9,0.3466541250570182
518,13d41642,0.4006644293853448
519,13d820de,0.418181554676437
520,13da9ba9,0.3408150643665621
521,13dd442f,0.4037172362528865
522,13e0eb29,0.34585647057813607
523,13e8756b,0.34923484000955035
524,13f455c2,0.37116431693601815
525,13f4ca73,0.39387205417195614
526,13f89eaa,0.3929893570760049
527,140afefb,0.3743906842701001
528,14165e5f,0.38849106134409794
529,142741bb,0.3546498551048013
530,142ed694,0.41239786891547164
531,14349aeb,0.33285187964755314
532,144607cc,0.4009261590071534
533,1451bcc6,0.377673634221907
534,1454df8d,0.397850774684605
535,1467af0d,0.37775111765714764
536,147c0f9e,0.363686412570313
537,148d4105,0.4138810643979437
538,148e136f,0.3883067190890182
539,148e746e,0.3872857727802181
540,149770b8,0.3763804957564088
541,149895bf,0.37038036414188624
542,09538c47,0.33916709836340814
543,149a5e41,0.3991444581054307
544,149c5f5d,0.34561302397754146
545,14a03f68,0.37922936722936035
546,14a6c075,0.4031647438669481
547,14a7af33,0.27659944946713516
548,14adaf39,0.32987027101542565
549,14b8fcdf,0.3604117220925573
550,14bf51f0,0.4044932744376872
551,13c44fc5,0.32010663860228655
552,14caf5c9,0.3484582485314822
553,14e8e9d7,0.3840945784073746
554,14ed837f,0.382399456955421
555,150a54c2,0.35902376625530896
556,15107141,0.3322062941344794
557,1512328c,0.40151630272918326
558,15128a4f,0.381429050751536
559,1519a888,0.33117557178656454
560,0630eb63,0.24871719373772144
561,1522dab2,0.3883067190890182
562,15285503,0.335734765052715
563,1533d658,0.35535142048448365
564,15409862,0.3674423039793159
565,1544319d,0.3541552962570402
566,1550f0e0,0.4091674189423004
567,1561cd53,0.34998163566629004
568,156527c0,0.3818839334730586
569,15781606,0.37389651441574817
570,157d29b6,0.36442422270961944
571,1586379d,0.4020862336060167
572,158766ba,0.3490196920178849
573,158da7ea,0.3537470480769168
574,15937e17,0.3255254603739849
575,1598599e,0.38323517228439
576,15a21c79,0.3823200550748239
577,15ac2dc2,0.37773174381789965
578,15b2386c,0.35835994263144255
579,15b4e984,0.39817340871284035
580,01460670,0.33827914481726107
581,15e1afd5,0.39347224815479265
582,15e9c7e6,0.38840910984924626
583,15ea812b,0.3590762781415537
584,15ea94de,0.3738585553787517
585,15ec0042,0.3556774781939155
586,15fd5593,0.35043124808304743
587,160599ed,0.35413826710397694
588,161e95ac,0.37695841646849254
589,1624d75b,0.35752492917288387
590,162b5811,0.33026966551396447
591,162efffd,0.3428138866580436
592,162fc0b3,0.3709586753783322
593,1633fc8a,0.348804808949155
594,16380240,0.412236289094448
595,165bed61,0.40234982469059866
596,1662668d,0.371445104950646
597,16657b95,0.39248673279836976
598,032f894e,0.3359338414961416
599,166a981d,0.33772072363175937
600,16714a62,0.35870901719079523
601,167c1bb0,0.4033192892482015
602,167d7dd3,0.38574417540257727
603,168ec9a3,0.3612248536446813
604,1695c659,0.37308209011506044
605,169e872c,0.36399197098751646
606,169fd162,0.29104973487300567
607,16aa7d4c,0.3512166686200004
608,16b8fabd,0.369118104593866
609,16b9d5cf,0.37274222080881664
610,16bb656a,0.28077517216123704
611,16cabe2a,0.3805815182390145
612,16ceb862,0.38158714786598663
613,16daec92,0.348145286738899
614,075fe5a3,0.31244754543362496
615,16ddc7fe,0.3684901956752593
616,16e9d0ea,0.3635248539467625
617,16edc522,0.3673506679116868
618,16f65d25,0.3592514287576903
619,16fa6881,0.35547147743430707
620,17082008,0.3610123788520861
621,170eb35b,0.37329009330772467
622,1719aa30,0.3503478993892783
623,1719f6b2,0.37223357631463705
624,172e52d8,0.3679563119984716
625,173061c0,0.35187107835083886
626,17310a6c,0.3792098414664508
627,17370b95,0.29104973487300567
628,17376543,0.3244356434060794
629,174651c8,0.3683980362625754
630,1748c9f7,0.34454591789677247
631,16ee355d,0.32768346418230143
632,174944a3,0.3562279826341673
633,174f09a6,0.3801297311463952
634,1757d8ed,0.3733657883484441
635,17611373,0.357577003493781
636,1761957d,0.3623266365406311
637,126cf855,0.31388567767479575
638,1771f2c1,0.35064814039999087
639,17780d2b,0.3647310226792159
640,17897319,0.34311733244637355
641,178ae8f8,0.29778084102055585
642,17acc2ed,0.34414342979119705
643,0d85a4e8,0.34509481496398686
644,17b4ea83,0.3553171333925805
645,17cc3f63,0.3652555812815616
646,17cd5bb7,0.3872246866961834
647,17cddb4d,0.38206222653739735
648,17d4507a,0.3501979716114977
649,17d45fb2,0.3535093376673422
650,17d9e354,0.35664198058018537
651,17e173f6,0.36095929920414666
652,17f1ab30,0.37773174381789965
653,17f29fb0,0.38920961480533783
654,17f5a888,0.3926331986865022
655,18017beb,0.37574682623138655
656,1813b408,0.3666192215123405
657,0fbb73c2,0.2847262357815521
658,182c89db,0.4000985191743486
659,1840e36d,0.39288453755261965
660,184e4970,0.38501822055316054
661,1858bbf7,0.3889834974628398
662,185990eb,0.35726478491202557
663,186564b3,0.3661089397505298
664,186b5cfc,0.3898276367417249
665,186c0d18,0.3537300581605787
666,18736214,0.38881921343899317
667,188a2362,0.40131939521367743
668,1891864b,0.3702128049141152
669,189cee7b,0.38997212437580264
670,0a89e877,0.33378715345395005
671,18a7d190,0.40029423017345556
672,18b03203,0.37522995419611815
673,18b0ad94,0.37903420003918525
674,18b896d6,0.38820438229819776
675,18b999f4,0.3662910200905858
676,18c2e247,0.3673506679116868
677,056d2d95,0.33651711326699296
678,18c74b8d,0.36627280390697275
679,18d226a9,0.3472425054672988
680,18dc8533,0.35736879717411846
681,18df0b30,0.3604293599374282
682,18e96f64,0.3898070043908864
683,18ebca4b,0.3648394283925996
684,1900032e,0.3784499019043938
685,19058f02,0.42271787527758753
686,190bc058,0.3714076420051139
687,190c0bb8,0.37713213891962766
688,1931bde9,0.3879998704541886
689,14a96e1c,0.34498166382319584
690,193ed0c0,0.3850584796863809
691,1950ed97,0.34722613459815227
692,1955f68d,0.3983456942485482
693,195f5e38,0.3520897571929155
694,195faed6,0.32948658081516613
695,1960e24a,0.3602354385405433
696,1961b2aa,0.35598692739916904
697,197038af,0.3134581861151433
698,1972bcbb,0.36480328599541373
699,197328ef,0.3686192963444148
700,197640fd,0.32447852414139605
701,1978a39a,0.38347461943983174
702,199c2648,0.35928647938735586
703,19a12bed,0.34991512452306195
704,19aeb20a,0.39240308705639126
705,19b3b837,0.3628621737676212
706,19b54bb6,0.3676440643419062
707,19b62821,0.36527369642222923
708,19b776e9,0.3504979555970784
709,19b8b0b9,0.33806176172594365
710,007b39a5,0.2797407148648362
711,19ba6c6d,0.33930772786148566
712,16324e1d,0.32003708951294524
713,19c0957d,0.33871475078005003
714,19cda00b,0.4010353139646832
715,19dee7dd,0.38647287301051625
716,19e50035,0.35507730888831396
717,19f8e480,0.29612856503403195
718,19fdd28f,0.35726478491202557
719,1a064b7d,0.36627280390697275
720,1a1609ab,0.3502479332776017
721,1a160ea3,0.36447832637013944
722,1a234d32,0.3534584412804822
723,1a24d5b6,0.40946314232286696
724,1a2935f6,0.398431892938134
725,1a29f38c,0.3930942325449086
726,1a317a1b,0.3661089397505298
727,1a4542c8,0.39477988534312863
728,1a4b9094,0.3699896283010855
729,1a4ef233,0.36334551262759784
730,1a50eab9,0.38978637422394324
731,1a57850b,0.38588565131307806
732,1a584cb2,0.35322111845769544
733,01040647,0.339464119697705
734,1a5adb2a,0.35937413589154915
735,1a5d127b,0.3679011709356815
736,1a5dbcc2,0.38643231759071345
737,1a6e6d03,0.3987338823540365
738,1a6f2a66,0.3585343949450593
739,1a6f612d,0.31590518748225993
740,1a79bd22,0.3731766082773311
741,1a7fcf39,0.2820871554238541
742,1a857282,0.37152005351903794
743,1a85bcdb,0.3484252786905766
744,114b510e,0.3293392452247645
745,1a899d99,0.4212671475697196
746,1a992676,0.3784887990627169
747,1a9c5528,0.34978217804717937
748,1aa14fa3,0.36552749719397526
749,1aa72854,0.3772480428705326
750,1aa84968,0.363614591012659
751,1aa98b10,0.37496250590374747
752,1ac170a8,0.3884705702284618
753,1ac232b8,0.3342264267998461
754,1ac3b888,0.3407362267389039
755,1ac3df92,0.3619527000669062
756,1ad1f50d,0.3605175750629697
757,1ad751c3,0.3479150427966086
758,1ad8cb67,0.33722589473266523
759,1ae30132,0.4060095667564172
760,1b013e33,0.3690626148006318
761,1b09b065,0.3520224424510758
762,1b0aaf11,0.39200625617209967
763,1b17ed86,0.4151174355180593
764,1b278bf5,0.36569084115995076
765,0b2c9aec,0.3019438152247216
766,1b2b5b86,0.38397442995471603
767,1b34cca1,0.37748006462823064
768,1b4be8eb,0.32049667280075755
769,1b51ad2f,0.4078984016925902
770,1b625237,0.3367325137601229
771,10549b49,0.3335452896590466
772,1b64c1b2,0.3753829531580738
773,1b729ba2,0.414067214311655
774,1b77cb6a,0.39630938123985193
775,1b7ec703,0.40697427976799516
776,1b84dbe1,0.3854413617836198
777,1b96f8ae,0.3510492631535466
778,1ba61951,0.40248174987493346
779,1ba915cc,0.3715762847970036
780,1bab7b66,0.36716753282623305
781,1bacc518,0.327858508767869
782,1baf075c,0.3455481627550628
783,1bb49926,0.3554886350497832
784,1bb54bef,0.39562814465843404
785,1bcca8b8,0.41879981467993904
786,1bd0a8fe,0.3651831386831321
787,1bd5fc78,0.3372104546935309
788,1bda5842,0.36350691184844813
789,1be390b3,0.3142070623277051
790,1bebde9d,0.38580479523108474
791,1bf33a9a,0.33585724570027853
792,1bf7f157,0.3516526709779129
793,1bf811d4,0.3683059229365109
794,1bfae04c,0.38243917026489815
795,165a2e40,0.3662181662255188
796,1c08a3c8,0.35410421371034223
797,1c0eea98,0.35492330687491724
798,1c15d583,0.35073163202825886
799,1c17dfe0,0.3512836755204335
800,1c32281d,0.40164768178880994
801,1c344204,0.34114658117381114
802,1c50ad9a,0.3576811976572973
803,1c50f354,0.4096453385038883
804,1c524d4a,0.393914186284506
805,1c529186,0.3926331986865022
806,1c639185,0.40442663999568434
807,1c646218,0.3679563119984716
808,1c65a088,0.42249962947231573
809,1c8af6eb,0.36095929920414666
810,1c8c5aed,0.41255957545156885
811,1c8dc17d,0.3969501746772344
812,1c999806,0.387082227411647
